"permutation_id","is_identity","leaky_auroc","leaky_pr_auc","leaky_balanced_accuracy","leaky_mcc","leaky_sensitivity","leaky_specificity","guarded_auroc","guarded_pr_auc","guarded_balanced_accuracy","guarded_mcc","guarded_sensitivity","guarded_specificity","gap_auroc","gap_pr_auc","runtime_secs"
64,FALSE,0.778285070104982,0.485347502327091,0.62005918410484,0.313658456250582,0.294736842105263,0.945381526104418,0.546607482561826,0.197556451132471,0.484147114774889,-0.0459140113637377,0.0526315789473684,0.91566265060241,0.231677587543156,0.287791051194621,8.01444792747498
65,FALSE,0.803480589022758,0.523096069417417,0.639611075882477,0.361691302809977,0.329824561403509,0.949397590361446,0.55992390615092,0.258704947660403,0.536778693722257,0.0963048654667524,0.157894736842105,0.91566265060241,0.243556682871838,0.264391121757014,7.94076585769653
66,FALSE,0.834002677376172,0.601751966589413,0.687677023885014,0.441705490984418,0.431578947368421,0.943775100401606,0.560276192489256,0.158510347456986,0.480870851828366,-0.0493645900069729,0.0701754385964912,0.891566265060241,0.273726484886916,0.443241619132426,7.3100950717926
67,FALSE,0.930500951173114,0.768539095468282,0.78858592263792,0.621557448050053,0.624561403508772,0.952610441767068,0.518142746424294,0.172695377173752,0.49566687803847,-0.011519380573009,0.087719298245614,0.903614457831325,0.41235820474882,0.59584371829453,7.35496711730957
68,FALSE,0.842950750369901,0.606950969064997,0.666180511519763,0.417559295613786,0.378947368421053,0.953413654618474,0.5333615162404,0.169506400317803,0.484886916085394,-0.040177351754641,0.0701754385964912,0.899598393574297,0.309589234129501,0.437444568747195,7.01669406890869
69,FALSE,0.880166279151695,0.661521944861493,0.690488268864933,0.45399710636766,0.431578947368421,0.949397590361446,0.586627210596774,0.277247877631455,0.542062988797294,0.126793419633963,0.140350877192982,0.943775100401606,0.293539068554921,0.384274067230038,6.81417894363403
70,FALSE,0.890058479532165,0.678911666563584,0.74436694145001,0.53409043955165,0.547368421052632,0.94136546184739,0.56238991051927,0.249837251093222,0.537307123229761,0.120376333142763,0.12280701754386,0.951807228915663,0.327668569012894,0.429074415470362,6.81180286407471
71,FALSE,0.840752483618687,0.55439857377897,0.681145635172268,0.402224979338311,0.43859649122807,0.923694779116466,0.516522229267949,0.18636111890073,0.49291904459945,-0.0201296299765371,0.0701754385964912,0.91566265060241,0.324230254350737,0.36803745487824,6.86422801017761
72,FALSE,0.847558655675334,0.589581982029144,0.675100401606426,0.426947004775538,0.4,0.950200803212851,0.516451772000282,0.190234039264162,0.510462904248573,0.0287233681212977,0.105263157894737,0.91566265060241,0.331106883675052,0.399347942764982,6.13396096229553
73,FALSE,0.866680758120201,0.610514207669396,0.708328049038258,0.474906043580111,0.473684210526316,0.942971887550201,0.507996899880223,0.180914272464122,0.483618685267385,-0.0400771826537292,0.087719298245614,0.879518072289157,0.358683858239979,0.429599935205273,6.08994102478027
74,FALSE,0.818079334883394,0.48247464100993,0.638004650179666,0.349751547544236,0.329824561403509,0.946184738955823,0.556401042767563,0.159159837952134,0.462587190868738,-0.108357066818421,0.0175438596491228,0.907630522088353,0.261678292115832,0.323314803057796,6.0412061214447
75,FALSE,0.884252800676391,0.636018927717427,0.704016064257028,0.465451331673374,0.466666666666667,0.94136546184739,0.519340519974635,0.193783880569213,0.488163179031917,-0.0356805602990047,0.0526315789473684,0.923694779116466,0.364912280701756,0.442235047148214,6.20830821990967
76,FALSE,0.918748678926232,0.740074573716258,0.777658000422744,0.603775090147148,0.603508771929825,0.951807228915663,0.563587684069612,0.21399107608843,0.528746565208201,0.0712244569795763,0.157894736842105,0.899598393574297,0.35516099485662,0.526083497627829,6.11529016494751
77,FALSE,0.793278376664553,0.452971432261275,0.588036355950116,0.2554937822852,0.221052631578947,0.955020080321285,0.489255266680759,0.176588718011196,0.480870851828366,-0.0493645900069729,0.0701754385964912,0.891566265060241,0.304023109983795,0.276382714250079,6.42086291313171
78,FALSE,0.925357570633411,0.780686498437342,0.784379623758191,0.624409693566507,0.610526315789474,0.958232931726908,0.568308321003312,0.181802590368865,0.491650813781442,-0.0215458707765241,0.087719298245614,0.895582329317269,0.357049249630099,0.598883908068477,6.15600299835205
79,FALSE,0.776565912773902,0.518589045913237,0.618325935320228,0.356782057867066,0.263157894736842,0.973493975903614,0.510392446980906,0.195340507128487,0.528006763897696,0.0744545329718872,0.140350877192982,0.91566265060241,0.266173465792996,0.323248538784751,6.32813119888306
80,FALSE,0.852377932783767,0.627891336560212,0.685626717395899,0.44600301491186,0.421052631578947,0.950200803212851,0.528499964771368,0.19786037099938,0.484147114774889,-0.0459140113637377,0.0526315789473684,0.91566265060241,0.323877968012399,0.430030965560833,6.43081212043762
